Name	control_1	control_2	control_3	NVP64wt_1	NVP64wt_2	NVP64wt_3	NVP64cu_1	NVP64cu_2	NVP64cu_3
jgi|MoeNVP64_1|306166|estExt_Genewise1Plus.C_5_t20181	NA	NA	NA	0.081143	0.049699	0.10336	0.03995	0	0
AT1G31350.2	2.53993	1.9703	2.12797	2.41801	2.02898	2.04825	1.47621	2.09601	2.09439
jgi|MoeNVP64_1|316822|fgenesh1_pg.1_#_1060	NA	NA	NA	0	0	0	0	0	0
AT4G12170.1	0.341121	0.562355	0.068816	0.118857	0.072799	0	0.234074	0	0
AT2G19960.3	1.00895	1.10922	1.1745	0.892583	0.695786	0.413441	0	0.48357	0.776129
AT2G07732.1	0.374459	0	0.169038	0.255333	0	0	0	0	0
AT5G09720.1	1.53086	1.50669	1.72852	1.47282	1.58475	1.29298	1.68544	2.13501	1.71334
AT3G17030.1	2.07478	1.89264	1.86766	1.8649	2.05514	2.00865	2.17667	1.75544	2.21919
AT5G24600.1	0.933766	0.962101	0.614043	0.254182	0.653873	0.712315	0.600696	0.46821	0.405208
AT1G75880.2	0.315186	0.212702	0.301188	0.303451	0.389424	0.368133	0.313034	0.281831	0.276429
AT4G28397.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|351505|fgenesh1_kg.13_#_830_#_TRINITY_DN12468_c0_g1_i1	NA	NA	NA	0	0	0	0.013148	0	0
AT1G31360.3	3.585	4.14691	3.85509	3.93653	4.4135	3.80273	4.04114	4.11818	3.99444
AT1G48170.1	30.0868	27.1805	29.8662	27.3965	29.6291	30.7344	26.6259	29.9429	30.3796
jgi|MoeNVP64_1|410934|estExt_fgenesh1_pg.C_3_t20051	NA	NA	NA	0.008339	0	0	0	0.009035	0
AT1G56030.1	0	0	0	0	0.016727	0	0	0	0
AT2G38890.2	0	0	0	0.032175	0.034987	0	0	0	0.059305
AT1G77620.1	2.90454	2.988	2.54124	2.69585	2.96391	2.84574	2.7906	2.86548	2.80216
AT3G18300.1	1.51372	1.27083	1.27238	1.20869	0.942213	1.23171	0.952144	1.50016	1.07436
AT4G16280.4	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|69289|CE68768_1323	NA	NA	NA	0	0.010768	0.022395	0.017312	0	0.009342
jgi|MoeNVP64_1|361334|gm1.638_g	NA	NA	NA	0	0	0	0	0	0
AT4G02990.1	4.22128	3.87577	4.42821	4.25619	4.13272	3.74709	3.8742	4.05398	4.54292
AT1G31360.7	0	0.031814	0	0	0.173542	0.036112	0.176474	0.025529	0.067581
AT2G21590.1	0.571164	0.42251	0.598278	0.574071	0.632904	0.694694	0.612387	0.632399	0.681288
AT4G00990.2	0.509457	0	0.077917	0	0.15653	0.058845	0	0.331357	0
AT1G31390.1	0	0	0	0	0	0	0	0	0
AT3G23450.3	0	0	0.681368	1.67661	2.25941	0	0.957231	0	0
AT4G33700.1	14.4326	13.9577	14.9129	14.0277	14.4505	14.9356	13.6671	12.8925	14.8593
AT5G64570.1	12.0378	10.9185	12.4871	11.6351	13.7804	12.1558	15.5318	12.2995	12.9112
AT4G35840.1	10.9927	10.7563	10.5355	9.84519	10.5538	11.0605	12.137	10.9249	12.7016
AT1G33330.1	6.00645	5.24757	5.41641	5.13564	5.64128	5.89686	5.29442	5.48632	6.09865
jgi|MoeNVP64_1|325199|fgenesh1_pg.14_#_157	NA	NA	NA	0	0	0	0	0	0
AT5G50115.1	0	0	0	0	0	0	0	0	0.011127
AT2G22980.2	0	0	0.37948	0.315518	0	0	0.120775	0.075459	0
AT1G27570.1	0	0	0	0	0	0	0	0	0
AT1G20100.2	0	0	0	0.127746	0	0	0	0	0.137262
AT1G05280.1	3.78602	4.19772	3.24933	3.42505	3.18463	2.79907	2.79552	3.57706	3.09186
AT1G68740.1	2.08553	2.4836	3.4921	3.8819	4.04521	3.7111	4.39547	4.54986	4.88781
AT1G31450.1	0	0	0	0	0	0	0	0	0
AT1G31460.1	4.29096	4.37558	4.70746	3.85335	4.9091	4.34397	4.26864	3.75775	4.64811
AT2G30940.1	0	0	0	0	0	0	0	0	0
AT4G07445.1	0	0	0	0	0	0	0	0	0
AT3G55010.1	24.5194	24.5083	23.6021	22.9251	24.9007	23.4948	26.8236	24.7659	24.7002
AT3G16700.3	1.5986	0.687728	1.21213	2.65503	1.36178	1.5353	0.919003	2.35167	3.32886
AT4G38420.3	0.066012	0	0	0	0	0	0	0	0
AT1G53360.1	0	0	0	0	0	0	0	0	0
AT3G24255.2	0	0	0	0	0	0	0.134275	0	0
AT3G48140.1	4037.12	3667.35	4083.54	4318.2	3837.7	3732	3637.65	4301.89	4168.1
AT1G51300.1	0	0	0	0	0	0	0	0.041189	0
jgi|MoeNVP64_1|372791|gm1.12095_g	NA	NA	NA	0	0	0	0	0	0
AT3G50460.1	4.05628	2.99364	4.01203	5.59159	6.0932	6.68565	2.46586	8.17744	8.49465
AT1G31480.1	4.39994	4.44157	4.61609	4.61112	5.1019	4.51579	4.06205	4.44299	4.7952
AT2G46940.1	1.99455	1.67016	1.98312	1.46439	2.40193	2.65575	1.44196	2.5818	2.34766
AT1G31500.1	4.88172	7.19054	7.94753	5.84779	6.313	6.74441	7.9566	7.16405	7.92275
jgi|MoeNVP64_1|345570|fgenesh1_kg.9_#_795_#_TRINITY_DN4402_c0_g2_i1	NA	NA	NA	0.019997	0	0.025473	0	0.021668	0
AT5G60590.3	0.301232	0.463459	0	0.235871	0.112936	0.707554	0	0.670646	0.100295
AT4G20810.1	0	0	0	0	0	0	0	0	0
AT2G24020.2	0	0	0	0	0	0	0	0	0
AT1G31500.4	0	0	0	0	0	0	0	0	0
AT1G17130.2	4.20493	4.57667	4.28534	2.36525	4.19288	4.00303	4.73574	3.12408	4.60906
AT3G21780.1	0.109812	0.055873	0.08615	0.106283	0.130194	0.067692	0.083724	0.023032	0.056477
AT1G09390.1	8.22456	8.13331	8.43164	7.60375	10.14	7.03568	11.1228	8.65175	9.52914
AT4G20320.3	0	0	0	0	0	0	0	0	0
AT1G58180.2	19.004	16.7776	19.1372	17.3953	18.0608	16.9428	15.1773	15.6569	15.4377
jgi|MoeNVP64_1|322912|fgenesh1_pg.9_#_622	NA	NA	NA	0	0	0	0	0	0
AT4G34180.1	101.862	76.5207	102.209	89.0956	82.6695	91.0288	72.9854	84.224	99.1989
AT1G31500.6	1.26639	0	0	0	0	0	0	0	0
AT1G31500.7	0.816505	0.531604	0.524035	1.00067	0.311085	0.458319	0	0.400082	0.507383
AT1G20490.1	2.62766	2.30933	2.87802	2.67037	2.66224	3.06286	2.85714	2.49264	2.91172
jgi|MoeNVP64_1|338784|fgenesh1_kg.5_#_1243_#_TRINITY_DN7098_c1_g2_i1	NA	NA	NA	0	0	0	0	0	0
AT1G31520.1	0	0	0	0	0	0	0	0	0
AT4G25930.1	0	0.015566	0	0	0	0	0	0	0
AT4G17483.1	1.60171	1.10822	1.90507	2.40004	1.87306	1.77338	2.05864	1.95041	2.20101
AT1G31540.2	2.57048	1.6548	1.90113	2.22509	2.24988	2.52874	1.32478	2.38128	2.66885
jgi|MoeNVP64_1|356792|fgenesh1_kg.19_#_105_#_TRINITY_DN6310_c0_g1_i2	NA	NA	NA	0	0	0	0.033779	0	0.036458
AT4G38350.1	18.5175	16.9818	19.0433	18.0114	19.1212	19.0034	17.5263	18.3991	20.0758
AT1G60640.3	0	0	0	0	0	0	0	0	0
AT1G53480.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|352375|fgenesh1_kg.14_#_260_#_TRINITY_DN4108_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT5G19840.1	3.02879	2.4334	2.9684	2.75057	2.95682	2.86017	2.74531	2.66964	3.14199
AT1G56080.1	11.5574	10.7406	10.3719	11.0482	10.4281	11.3388	9.07498	11.109	10.011
AT1G37130.1	66.6372	59.1071	65.3311	66.3182	64.0177	73.0514	38.2591	48.5391	58.7846
AT3G20200.3	0	0	0	0.612832	0	0	0	0	0.196663
AT5G06730.1	2.3342	2.2021	2.95635	3.36331	3.9889	3.27158	2.60428	2.58414	2.9083
AT5G03940.1	10.6526	10.1705	11.8905	11.1	12.021	11.7865	11.6628	11.2117	12.6621
AT1G63535.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|412127|estExt_fgenesh1_pg.C_5_t10478	NA	NA	NA	0	0	0	0	0	0
AT1G48740.2	0.299315	0.205639	0.592882	0.679724	0.529239	0.590234	0.5276	0.056641	0.35809
AT1G34140.1	0.014904	0	0	0.025966	0	0	0	0.028135	0
AT1G47730.1	0	0	0	0	0	0	0	0	0
AT3G09000.1	8.10485	6.30175	6.16331	6.01198	6.97044	6.93212	6.23674	6.63378	7.27844
AT1G65120.1	0	0	0.154161	0.072288	0.034831	0.026734	0	0.119082	0.06025
AT4G30460.1	70.5395	75.1407	74.877	73.1014	75.5278	71.0137	75.6176	82.6377	79.4282
AT1G75890.3	0.154758	0	0	0	0	0.137373	0.132742	0	0
AT1G02067.1	0	0	0	0	0	0	0	0	0
AT1G51405.1	1.30367	1.18303	1.04703	1.3648	1.42937	1.03513	1.67218	1.30949	1.33975
AT3G56940.2	0	0	0	0	0	0	0	0	0
AT1G31580.1	0	0	0	0	0	0	1.47515	0	0
AT5G61120.3	0	0	0	0	0	0	0	0	0
AT2G23140.3	0	0	0	0	0	0	0	0	0
AT1G53660.3	1.72682	2.35225	1.72058	1.69333	1.28258	2.50687	1.90402	2.46808	1.97209
jgi|MoeNVP64_1|414473|estExt_fgenesh1_pg.C_9_t10257	NA	NA	NA	0.075889	0.018592	0	0	0	0
AT2G24650.6	0	0	0	0	0	0	0	0	0
AT4G35070.1	1.08525	1.62424	1.28156	0.668651	0.84733	0.939845	1.81631	1.24023	1.37224
AT1G59620.2	0	0	0	0	0	0	0	0	0
AT2G41050.2	0	0	0	0	0	0	0	0	0
AT4G39080.1	79.0495	67.3557	69.785	69.9316	75.4394	66.5478	56.818	67.1375	73.4175
AT3G10990.1	0	0	0	0	0	0	0	0	0
AT1G31620.1	0	0	0	0	0	0	0	0	0
AT5G47080.4	2.53556	3.418	1.04902	2.93465	1.78086	1.21173	2.40651	4.05824	1.8479
AT1G31640.1	0	0	0	0	0	0	0	0	0
AT1G80950.1	15.7625	15.4863	17.4039	15.1567	15.4597	14.8543	14.7011	17.0963	16.3349
AT3G23090.4	28.7522	27.2178	29.8142	27.8051	29.5859	28.2098	28.8895	29.319	30.1884
AT4G35100.1	354.022	336.446	350.036	275.541	312.342	284.562	321.18	305.003	338.323
AT3G14430.1	271.653	302.805	247.681	309.051	290.899	282.114	264.517	281.948	266.7
AT1G62430.1	17.8325	17.3921	17.3818	14.5999	17.9914	16.0132	16.2148	16.1838	17.0509
AT1G31670.1	0	0	0	0.006403	0	0	0.006305	0	0
AT3G12380.2	0	0	0	0	0	0	0	0	0
AT1G31720.4	1.02382	0	0	0	0.74125	0	0	0	0.17769
jgi|MoeNVP64_1|356983|fgenesh1_kg.19_#_296_#_TRINITY_DN6690_c0_g2_i1	NA	NA	NA	0.004828	0	0.012299	0.014261	0.005231	0.015392
AT1G05970.1	2.75742	2.46249	2.22276	2.10427	2.50187	3.45751	2.02054	4.13549	3.64264
AT1G31720.7	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|360029|fgenesh1_kg.25_#_169_#_TRINITY_DN7059_c1_g8_i1	NA	NA	NA	0.006097	0	0	0	0	0.00648
AT2G07680.2	0.027952	0.052881	0.050001	0.14345	0.06888	0	0.082864	0.126921	0.022311
AT2G19900.2	0	0	0	0	0	0	0	0	0
AT3G05240.1	0.300864	0.38577	0.303474	0.297019	0.417349	0.389474	0.32688	0.397559	0.417792
AT1G45191.4	1.24065	1.39079	1.67122	1.64553	2.15089	2.00004	2.25547	1.61954	2.09186
AT5G17040.2	0.251747	0.060764	0.276696	0.365038	0.3222	0.217983	0.258073	0.395232	0.26364
AT1G31770.1	24.2281	23.7102	24.1362	22.6328	27.0216	23.3127	29.8618	22.9566	26.0739
AT1G11070.1	0	0	0	0	0	0	0	0	0
AT2G18560.1	5.68916	5.24026	6.72226	6.30081	5.96657	6.07814	6.16251	5.23164	6.19977
AT1G77580.2	7.03469	8.34474	6.38502	6.96779	7.31488	6.33514	7.4443	7.21141	7.05644
AT1G72610.1	3.49838	4.26031	4.14917	3.91803	4.22522	3.71113	3.29747	1.81426	3.20307
jgi|MoeNVP64_1|295809|estExt_Genewise1.C_10_t20075	NA	NA	NA	0.023057	0	0.05874	0	0	0
AT2G20530.1	35.1659	40.0359	37.2673	36.4235	39.3734	36.8591	39.4707	37.0237	40.6664
AT3G51270.1	26.5457	27.7344	26.3892	26.5634	28.3802	27.6395	30.5955	30.5921	30.5737
AT2G18550.1	4.2472	5.17575	4.07162	5.25899	5.24362	4.79053	4.36556	4.37315	3.73692
AT4G29920.2	2.73697	2.0984	2.11071	2.63107	3.10924	2.88219	3.15819	3.02196	3.14773
AT2G14710.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|372910|gm1.12214_g	NA	NA	NA	0	0	0	0	0	0
AT4G02110.2	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|367793|gm1.7097_g	NA	NA	NA	0	0	0	0	0	0
AT1G60095.1	4.61992	4.20556	5.41313	4.2682	5.56707	5.25047	2.54572	5.98139	7.43927
AT4G29770.1	0.024841	0	0.025056	0	0	0.027563	0.085227	0.046892	0.022996
AT1G53163.1	1.35541	1.36347	1.21028	1.08389	1.28032	1.42998	1.10541	1.40514	1.48105
AT1G20230.1	0.85733	0.732849	0.879181	0.883713	0.869075	0.753097	0.784389	0.822678	0.965646
AT2G03370.1	1.54364	1.4275	1.47608	1.23429	1.80206	1.27832	1.02186	1.12445	1.34529
AT1G22430.3	0.095662	0.262293	0.317567	0.746976	0.302615	0.226308	0.564575	0.055915	0.322584
AT1G31830.2	0	0	0	0	0	0	0	0	0
AT3G49470.1	33.6562	35.9509	36.3731	39.4125	38.593	36.2695	39.5784	37.4898	40.1262
AT2G33710.2	0	0.545846	0.106679	0.102824	0.275166	0.414224	0.314936	0.419394	0.222486
AT1G53050.1	11.5874	11.4678	10.5942	10.652	11.3509	10.9954	10.6111	10.5782	11.2401
AT2G20710.1	3.71604	4.02316	3.91594	3.54721	3.8892	4.13644	4.07334	3.55221	3.71494
AT5G52380.1	10.7556	11.1147	10.954	10.0041	9.67049	10.5472	11.8166	10.9874	11.2108
AT5G26230.1	5.64811	7.12557	5.2255	5.22947	5.64767	5.14647	5.3419	6.61959	5.54045
AT1G53490.2	1.25218	1.03027	1.05986	0.368725	1.68511	0.846056	0.918758	0.663133	0.928893
AT1G50680.1	0	0	0	0	0	0	0	0	0.017585
AT5G38240.3	0	0.008944	0.049253	0	0.041683	0.021672	0	0.03687	0.036164
AT1G22880.2	0	0	0	0	0	0	0	0	0
AT1G68690.4	0	0	0	0.063735	0.067083	0	0	0	0
AT1G58215.1	0.027999	0.015386	0.011297	0.009756	0.029877	0.031068	0.004803	0.026427	0.041473
AT3G46930.4	0.940903	0.542681	0.499918	0.618527	0.605956	0.523316	0.483419	0.130561	0.1261
AT2G13950.1	0	0	0	0	0	0	0	0	0
AT1G31840.2	0	0	0	0	0	0	0	0	0.262084
jgi|MoeNVP64_1|416763|estExt_fgenesh1_pg.C_140079	NA	NA	NA	0	0	0	0	0	0
AT4G13170.1	65.3147	71.5541	66.9846	63.3594	68.3187	62.503	73.1113	64.1177	64.5161
AT3G14260.1	3.53475	4.64618	5.44716	5.21725	5.30841	5.15684	3.93023	7.63018	5.84777
AT2G16750.1	21.0778	18.4171	20.2287	23.0136	21.9791	25.5476	17.5978	25.0815	25.791
AT5G66053.1	0	0	2.42676	2.09571	2.5672	0	2.06362	0	0
AT5G17170.2	0	0	0	0	0	0	0	0	0
AT1G14755.1	0	0	0	0	0	0	0	0	0
AT3G01020.1	0	0	0	0	0	0	0	0	0
AT1G31860.3	2.40123	3.20194	0.27626	0.402764	0.740156	1.88486	0.229356	0.282711	1.52567
AT4G03230.5	0	0	0	0	0	0	0	0	0
AT2G07795.1	0	0	0	0	0	0	0	0	0
AT1G53710.2	0.367186	0.57232	1.05109	0.068008	0.07286	0	0.453915	0.2252	0.187635
jgi|MoeNVP64_1|354435|fgenesh1_kg.16_#_414_#_TRINITY_DN16638_c0_g1_i1	NA	NA	NA	0.011282	0	0	0	0	0
AT4G32620.1	3.22998	2.88239	2.78551	3.56392	3.35583	3.24884	3.68044	2.75126	4.63124
jgi|MoeNVP64_1|394302|MIX1548_137_99	NA	NA	NA	0	0	0	0	0	0
AT5G11910.3	0	3.17396	1.15311	1.07805	0.625295	1.69773	1.2337	1.95845	2.37517
AT4G34140.9	5.24052	5.44796	1.07785	4.52159	5.91651	5.42856	5.09394	5.59426	3.70226
AT2G23100.1	0.862509	0.691197	0.769011	0.764728	0.936778	0.837399	0.601094	0.879497	0.805606
AT1G50300.1	10.6232	10.7849	10.5469	10.5631	10.3731	10.4529	10.8598	10.7046	10.0201
AT3G02790.1	197.088	248.94	196.681	175.153	182.084	180.026	249.885	214.549	182.651
AT1G48060.1	0.237738	0.35382	0.17985	0.232974	0.158549	0.362712	0.305876	0.224389	0.220088
AT3G58360.1	0	0	0	0	0	0	0	0	0
AT1G61120.1	0	0	0	0.005307	0	0	0	0.005751	0
AT1G62960.1	5.58835	5.98674	5.49282	5.38309	5.83248	5.60104	5.70303	6.0157	5.85319
AT1G31885.2	6.49478	4.33863	5.24653	5.76785	0	11.1488	2.37839	8.57759	8.08215
jgi|MoeNVP64_1|342364|fgenesh1_kg.7_#_1244_#_TRINITY_DN1948_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0.114982
AT2G20440.4	0	0	0	0	0	0	0	0	0
AT1G31910.1	81.3547	84.7312	77.364	73.8599	79.4249	79.2631	79.8801	85.3662	80.8373
AT3G27430.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|186622|CE186101_8607	NA	NA	NA	0.228076	0.139694	0.145262	0.112292	0	0
jgi|MoeNVP64_1|173591|CE173070_219	NA	NA	NA	0.081143	0	0	0	0	0
AT1G73750.2	0.359073	0.363719	0.193476	0.0534	0.184007	0.418655	0.307275	0.155058	0.053064
AT3G10440.2	0	0	0	0	0	0	0	0	0.053745
AT3G16520.2	0	0	0	0	0	0	0	0	0
AT1G10417.4	1.13305	1.3542	0.949399	1.05722	0.887468	1.26941	1.30517	1.02828	1.24235
jgi|MoeNVP64_1|352079|fgenesh1_kg.13_#_1404_#_TRINITY_DN9490_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT1G20300.1	3.88578	4.3876	4.01613	4.03395	4.23721	4.33523	4.04523	4.05947	4.58286
AT2G17905.1	0	0	0	0	0	0	0	0	0
AT5G10100.4	0.982627	0.720147	0.691876	1.6383	1.09602	0.789796	0.866358	1.07132	0
AT1G31950.3	17.9158	21.3064	17.603	16.1568	18.7813	17.277	19.1443	18.0837	15.8035
jgi|MoeNVP64_1|324161|fgenesh1_pg.12_#_123	NA	NA	NA	0.042054	0.051515	0	0.027607	0.015189	0.059592
AT5G60590.1	0.526312	0.739626	0.629338	2.13123	2.12167	0.520424	0.75097	0.611268	2.05339
AT1G16940.1	0	0	0	0	0	0	0	0	0
AT2G40590.1	239.458	274.39	255.255	234.713	245.67	252.41	275.565	226.311	233.716
jgi|MoeNVP64_1|322729|fgenesh1_pg.9_#_439	NA	NA	NA	0.005581	0	0	0.005496	0	0
AT1G51890.1	5.81688	2.12494	4.23468	4.66552	3.36751	4.67199	1.71576	3.78102	5.30731
jgi|MoeNVP64_1|350051|fgenesh1_kg.12_#_722_#_TRINITY_DN7694_c0_g3_i1	NA	NA	NA	0.036532	0.022375	0	0	0	0.009706
AT2G44310.1	65.7158	63.7356	70.8461	73.9102	70.7252	71.484	72.7784	63.4737	77.6531
AT1G31970.1	42.158	46.2161	41.7291	43.78	41.8609	44.4981	46.2417	46.5533	46.3312
jgi|MoeNVP64_1|415898|estExt_fgenesh1_pg.C_120089	NA	NA	NA	0	0	0	0	0	0
AT3G20900.1	2.69957	0	1.36149	5.87882	1.44029	2.9954	8.10433	6.36997	6.24787
AT4G26980.1	4.3057	5.38821	4.86722	5.59356	5.1093	5.16881	5.28505	4.93979	4.82792
jgi|MoeNVP64_1|280624|e_gw1.11.15.1	NA	NA	NA	0	0	0	0	0	0
AT1G60950.1	106.639	112.791	124.665	132.145	127.417	139.499	128.17	104.046	128.482
AT1G64220.1	74.715	109.824	93.041	102.846	98.4258	114.631	87.8215	87.9322	91.3703
AT1G35242.1	0	0	0	0	0	0	0	0	0
AT2G14740.1	12.86	11.8488	13.1003	12.1466	12.5596	12.2423	12.2283	11.9243	13.9851
AT1G32030.1	0	0	0	0	0	0	0	0	0
AT1G03960.5	0.191082	0	0	0.274016	0.067768	0.397278	0.265838	0.321866	0.16946
AT3G25573.1	0	0	0	1.39953	0	0	1.3781	0	0
AT1G32060.1	3.80704	4.63478	5.86937	7.23907	7.90995	7.02322	7.68574	4.95171	7.17775
AT3G27250.1	0	0.044364	0	0.042194	0	0	0.020774	0	0.044843
jgi|MoeNVP64_1|352972|fgenesh1_kg.14_#_857_#_TRINITY_DN6947_c0_g1_i1	NA	NA	NA	0	0	0	0	0	0
AT1G32090.1	8.91842	8.18029	8.01051	7.69287	8.17427	7.5276	7.81036	8.00088	8.29348
AT3G50640.1	49.3618	53.1306	53.8617	55.3045	47.5645	47.1569	49.3137	52.1418	50.1815
AT1G05530.1	4.24654	3.90114	2.7639	2.30767	2.716	2.52166	3.29712	3.73844	3.10174
AT1G21890.1	1.30368	1.25745	0.827586	0.308146	0.757629	0.64777	0.670943	0.551015	0.655294
AT4G24620.1	80.0021	79.9713	81.7175	81.9807	83.5754	83.1212	71.7585	83.4313	88.6388
AT2G34680.1	5.24863	0.249483	4.77739	0.74139	0	2.85966	0	2.8539	3.00673
AT2G37480.1	61.2345	55.1992	61.4812	56.5404	58.9392	62.8683	55.9015	63.0666	65.8423
jgi|MoeNVP64_1|347406|fgenesh1_kg.10_#_828_#_TRINITY_DN12682_c0_g3_i1	NA	NA	NA	0	0	0.010601	0.008195	0	0
AT3G24315.1	16.9881	15.9583	15.7462	16.0578	16.3635	15.6912	15.8316	16.316	16.2157
AT4G18070.2	0	0	0	0	0	0	0	0	0
AT1G08985.1	0	0	0	0	0	0	0	0	0
jgi|MoeNVP64_1|297523|estExt_Genewise1.C_13_t20038	NA	NA	NA	0	0	0.007166	0.00554	0.006096	0
AT1G32190.1	14.927	15.5167	13.9551	14.2161	14.2726	13.9908	15.5787	16.7663	15.3983
AT3G11200.2	0.271925	0.094256	0.300215	0.402915	0	0.13095	0.261544	0.616531	0
AT2G30050.1	52.0721	52.9338	48.2597	44.6108	48.4684	48.5925	49.1779	52.0577	51.8548
AT1G76800.1	20.1405	20.5473	15.9007	13.3615	16.2769	12.6825	12.2093	12.0314	18.2519
AT1G32740.2	0.871674	0.10451	0.074088	0	0.308818	0.136884	0.08577	0	0
AT1G49800.1	0	0	0	0	0	0	0.159633	0	0
AT3G46870.2	0.10166	0	0	0	0	0.260534	0	0	0.091323
AT3G56100.2	0	0	0	0	0	0	0	0	0
AT2G19850.1	0	0.281992	0	0.091727	0	0	0	0	0
AT2G38255.1	0.997276	0.456683	0.287408	0.651528	0.380052	0.474242	0.274951	0.504257	0.23081
AT4G31920.1	24.8689	23.7958	24.2842	21.2856	22.8083	22.5396	23.4703	22.7235	24.969
AT2G45210.1	35.6028	34.4372	36.9499	33.4389	37.4086	36.1451	44.9239	41.3188	40.5829
AT1G74230.1	47.4329	46.271	45.6493	46.434	48.6908	46.5811	46.5861	47.4421	47.3559
AT3G29797.1	0	0	0	0	0	0	0	0	0
AT4G32420.4	0	0	0	0	0	0	0	0	0
AT4G02900.2	0	0	0	0	0	0	0	0	0
AT1G32190.2	0.517747	0.90129	0.687869	0.553754	0.55017	0.989739	0.426132	0.16388	0.290151
jgi|MoeNVP64_1|303379|estExt_Genewise1Plus.C_2_t20295	NA	NA	NA	0.010082	0.006175	0.012843	0	0	0
AT5G58782.2	0	0	0	0	0.045944	0	0.018466	0	0
AT1G08340.1	12.0417	9.31813	8.51605	10.574	10.5035	8.97948	6.55759	8.97861	8.95059
AT1G33720.3	0	0	0	0	0	0	0	0	0
AT3G49620.1	0.017705	0	0	0	0	0	0.015328	0	0
jgi|MoeNVP64_1|329875|fgenesh1_kg.1_#_1717_#_TRINITY_DN8263_c0_g1_i1	NA	NA	NA	0.007225	0.008851	0.009203	0	0	0
AT5G38747.1	1.29626	1.24968	1.16987	1.18857	1.52877	1.66541	1.40444	1.09469	1.51582
AT1G57590.1	15.7628	17.1449	14.9413	11.9706	12.5363	12.9172	14.3008	13.8547	13.9484
AT3G27650.1	5.41008	5.07012	5.58393	6.57572	5.77285	7.25938	6.31316	6.1157	5.29963
AT4G14510.1	2.38379	2.42521	2.36302	2.6544	2.5499	2.7688	2.51807	2.60462	2.96779
AT3G45660.1	0	0	0	0	0	0	0	0	0
AT4G25500.3	0.35769	0.174602	0.072053	0.370645	0.202551	0	0.266242	0.194317	0.34313
AT2G22310.2	0	0	0	0	0	0	0	0	0
AT4G27490.7	0.523419	0.370632	0.23212	0.074835	0.100999	0.564727	0.326417	0.37163	0.332816
AT1G15250.1	127.266	152.471	142.595	151.607	153.05	156.861	177.313	159.403	165.9
AT1G78840.1	0.189957	0.03728	0.109489	0.082734	0.043435	0.105387	0.034914	0.03842	0.050244
AT1G09970.1	57.3792	48.3334	55.8822	55.2678	56.4974	58.2001	50.1133	52.7204	63.9289
AT3G46950.1	2.68521	2.42312	2.66868	3.16457	2.78099	2.76039	3.27417	2.53444	2.76613
AT4G34060.3	0.36081	0.206716	0.354374	0.33203	0.315676	0.291294	0.532413	0.300779	0.435925
AT2G16225.1	0	0	0	0	0	0	0	0	0
AT1G32225.1	0	0	0	0	0	0	0	0	0
AT1G72550.2	0	0	0	0	0	0	0	0.160127	0
AT4G03410.1	4.77262	3.65091	3.86746	3.36874	3.95196	4.0626	3.92125	3.86359	4.46073
AT1G51590.1	19.3149	18.3394	18.2456	17.5574	18.3933	18.3393	18.3837	18.2877	19.6634
AT1G26560.1	0.916722	1.03653	1.33564	1.15344	0.978191	1.06741	1.00958	0.491376	0.901051
AT1G32240.1	3.60929	3.65946	4.64643	4.34291	4.85932	4.36932	4.9559	3.87299	5.18772
jgi|MoeNVP64_1|381071|estExt_Genemark1.C_9_t20140	NA	NA	NA	0.131563	0.034535	0.047882	0	0	0.009987
AT3G04710.3	3.6312	4.48725	3.83946	4.26631	3.66191	4.08189	4.16997	4.61952	4.44807
AT2G33820.1	3.76902	4.29118	2.29634	3.17246	3.82366	4.07798	3.19672	4.39553	4.52287
jgi|MoeNVP64_1|333432|fgenesh1_kg.2_#_2234_#_TRINITY_DN699_c0_g1_i1	NA	NA	NA	0.013633	0.00835	0	0	0	0.007244
jgi|MoeNVP64_1|283523|e_gw1.16.3.1	NA	NA	NA	0	0	0	0	0	0
AT1G32240.2	0.329842	0.39969	0	0.119516	0.130487	0	0	0.141346	0
AT2G34410.1	11.8136	11.5752	11.2121	9.61807	11.1274	10.55	11.6933	10.8908	11.808
AT5G59270.3	0	0	0	0	0.219321	0	0.183404	0.213376	0.226162
AT3G08950.1	7.30431	7.81643	8.18201	7.01562	7.13774	6.71842	7.07307	7.63803	7.63399
AT4G00695.3	0	0	0.09595	0	0	0	0	0	0.103268
AT1G32240.3	1.44946	0	0	0	1.23937	1.66177	0	0	0
AT3G43700.1	5.19896	4.84906	5.22265	5.27829	5.35497	5.46667	4.62914	5.26677	4.87483
